user_id,item_id,interaction_order,user_community,item_community
281,367,13,3,2
281,408,14,3,3
281,516,15,3,1
281,586,16,3,1
281,108,17,3,3
281,340,18,3,0
281,242,19,3,2
281,338,20,3,3
282,597,1,0,2
282,404,2,0,4
282,185,3,0,0
282,25,4,0,0
282,471,5,0,1
282,442,6,0,2
282,531,7,0,1
282,450,8,0,0
282,331,9,0,1
282,401,10,0,1
282,590,11,0,0
282,158,12,0,3
282,235,13,0,0
282,206,14,0,1
282,440,15,0,0
282,273,16,0,3
282,557,17,0,2
282,394,18,0,4
282,200,19,0,0
282,22,20,0,2
283,146,1,1,1
283,196,2,1,1
283,466,3,1,1
283,25,4,1,0
283,170,5,1,0
283,396,6,1,1
283,338,7,1,3
283,231,8,1,1
283,174,9,1,4
283,486,10,1,1
283,543,11,1,3
283,561,12,1,1
283,136,13,1,1
283,261,14,1,1
283,227,15,1,2
283,361,16,1,1
283,114,17,1,4
283,470,18,1,0
283,101,19,1,1
283,532,20,1,2
284,303,1,4,3
284,149,2,4,4
284,569,3,4,4
284,229,4,4,4
284,47,5,4,2
284,560,6,4,0
284,194,7,4,4
284,139,8,4,4
284,310,9,4,0
284,79,10,4,4
284,104,11,4,4
284,164,12,4,4
284,338,13,4,3
284,284,14,4,4
284,583,15,4,3
284,359,16,4,4
284,169,17,4,4
284,526,18,4,1
284,329,19,4,4
284,489,20,4,4
285,284,1,4,4
285,479,2,4,4
285,164,3,4,4
285,62,4,4,2
285,349,5,4,4
285,364,6,4,4
285,359,7,4,4
285,444,8,4,4
285,459,9,4,4
285,422,10,4,2
285,396,11,4,1
285,177,12,4,2
285,413,13,4,3
285,96,14,4,1
285,31,15,4,1
285,169,16,4,4
285,149,17,4,4
285,185,18,4,0
285,229,19,4,4
285,393,20,4,3
286,104,1,4,4
286,267,2,4,2
286,393,3,4,3
286,587,4,4,2
286,544,5,4,4
286,400,6,4,0
286,25,7,4,0
286,243,8,4,3
286,121,9,4,1
286,359,10,4,4
286,164,11,4,4
286,38,12,4,3
286,160,13,4,0
286,299,14,4,4
286,447,15,4,2
286,207,16,4,2
286,491,17,4,1
286,159,18,4,4
286,154,19,4,4
286,384,20,4,4
287,527,1,2,2
287,152,2,2,2
287,62,3,2,2
287,103,4,2,3
287,460,5,2,0
287,537,6,2,2
287,225,7,2,0
287,177,8,2,2
287,149,9,2,4
287,287,10,2,2
287,14,11,2,4
287,240,12,2,0
287,180,13,2,0
287,396,14,2,1
287,393,15,2,3
287,42,16,2,2
287,257,17,2,2
287,185,18,2,0
287,38,19,2,3
287,582,20,2,2
288,1,1,1,1
288,418,2,1,3
288,377,3,1,2
288,257,4,1,2
288,291,5,1,1
288,111,6,1,1
288,537,7,1,2
288,151,8,1,1
288,416,9,1,1
288,359,10,1,4
288,557,11,1,2
288,278,12,1,3
288,565,13,1,0
288,170,14,1,0
288,550,15,1,0
288,466,16,1,1
288,320,17,1,0
288,206,18,1,1
288,371,19,1,1
288,85,20,1,0
289,444,1,1,4
289,548,2,1,3
289,571,3,1,1
289,569,4,1,4
289,311,5,1,1
289,592,6,1,2
289,301,7,1,1
289,216,8,1,1
289,266,9,1,1
289,116,10,1,1
289,316,11,1,1
289,91,12,1,1
289,555,13,1,0
289,353,14,1,3
289,581,15,1,1
289,284,16,1,4
289,400,17,1,0
289,576,18,1,1
289,141,19,1,1
289,533,20,1,3
290,501,1,4,1
290,534,2,4,4
290,104,3,4,4
290,314,4,4,4
290,582,5,4,2
290,511,6,4,1
290,449,7,4,4
290,153,8,4,3
290,435,9,4,0
290,186,10,4,1
290,93,11,4,3
290,599,12,4,4
290,347,13,4,2
290,132,14,4,2
290,295,15,4,0
290,414,16,4,4
290,478,17,4,3
290,548,18,4,3
290,544,19,4,4
290,29,20,4,4
291,12,1,2,2
291,295,2,2,0
291,569,3,2,4
291,257,4,2,2
291,150,5,2,0
291,552,6,2,2
291,161,7,2,1
291,582,8,2,2
291,267,9,2,2
291,398,10,2,3
291,286,11,2,1
291,537,12,2,2
291,466,13,2,1
291,421,14,2,1
291,568,15,2,3
291,248,16,2,3
291,597,17,2,2
291,82,18,2,2
291,509,19,2,4
291,225,20,2,0
292,185,1,0,0
292,534,2,0,4
292,140,3,0,0
292,305,4,0,0
292,552,5,0,2
292,221,6,0,1
292,188,7,0,3
292,205,8,0,0
292,225,9,0,0
292,510,10,0,0
292,416,11,0,1
292,220,12,0,0
292,157,13,0,2
292,47,14,0,2
292,85,15,0,0
292,181,16,0,1
292,164,17,0,4
292,132,18,0,2
292,222,19,0,2
292,142,20,0,2
293,597,1,2,2
293,25,2,2,0
293,535,3,2,0
293,312,4,2,2
293,251,5,2,1
293,354,6,2,4
293,224,7,2,4
293,57,8,2,2
293,32,9,2,2
293,501,10,2,1
293,387,11,2,2
293,393,12,2,3
293,101,13,2,1
293,147,14,2,2
293,466,15,2,1
293,434,16,2,4
293,337,17,2,2
293,104,18,2,4
293,392,19,2,2
293,537,20,2,2
294,473,1,2,3
294,392,2,2,2
294,582,3,2,2
294,104,4,2,4
294,310,5,2,0
294,208,6,2,3
294,564,7,2,4
294,548,8,2,3
294,47,9,2,2
294,138,10,2,3
294,537,11,2,2
294,592,12,2,2
294,190,13,2,0
294,107,14,2,2
294,149,15,2,4
294,480,16,2,0
294,257,17,2,2
294,170,18,2,0
294,187,19,2,2
294,52,20,2,2
295,566,1,2,1
295,110,2,2,0
295,432,3,2,2
295,537,4,2,2
295,112,5,2,2
295,548,6,2,3
295,492,7,2,2
295,336,8,2,1
295,582,9,2,2
295,278,10,2,3
295,416,11,2,1
295,509,12,2,4
295,424,13,2,4
295,242,14,2,2
295,162,15,2,2
295,6,16,2,1
295,330,17,2,0
295,47,18,2,2
295,152,19,2,2
295,478,20,2,3
296,503,1,3,3
296,393,2,3,3
296,448,3,3,3
296,85,4,3,0
296,105,5,3,0
296,359,6,3,4
296,13,7,3,3
296,141,8,3,1
296,104,9,3,4
296,88,10,3,3
296,384,11,3,4
296,208,12,3,3
296,407,13,3,2
296,371,14,3,1
296,401,15,3,1
296,305,16,3,0
296,76,17,3,1
296,242,18,3,2
296,103,19,3,3
296,91,20,3,1
297,439,1,2,4
297,509,2,2,4
297,597,3,2,2
297,392,4,2,2
297,445,5,2,0
297,40,6,2,0
297,152,7,2,2
297,338,8,2,3
297,455,9,2,0
297,82,10,2,2
297,177,11,2,2
297,47,12,2,2
297,33,13,2,3
297,273,14,2,3
297,372,15,2,2
297,57,16,2,2
297,422,17,2,2
297,508,18,2,3
297,482,19,2,2
297,257,20,2,2
298,393,1,4,3
298,534,2,4,4
298,36,3,4,1
298,48,4,4,3
298,104,5,4,4
298,189,6,4,4
298,159,7,4,4
298,296,8,4,1
298,170,9,4,0
298,576,10,4,1
298,99,11,4,4
298,117,12,4,2
298,47,13,4,2
298,314,14,4,4
298,264,15,4,4
298,171,16,4,1
298,101,17,4,1
298,164,18,4,4
298,140,19,4,0
298,313,20,4,3
299,138,1,4,3
299,459,2,4,4
299,431,3,4,1
299,514,4,4,4
299,594,5,4,4
299,329,6,4,4
299,576,7,4,1
299,531,8,4,1
299,304,9,4,4
299,339,10,4,4
299,9,11,4,4
299,196,12,4,1
299,153,13,4,3
299,530,14,4,0
299,264,15,4,4
299,219,16,4,4
299,427,17,4,2
299,104,18,4,4
299,361,19,4,1
299,274,20,4,4
300,140,1,3,0
300,108,2,3,3
300,373,3,3,3
300,527,4,3,2
300,305,5,3,0
300,78,6,3,3
300,368,7,3,3
300,31,8,3,1
300,283,9,3,3
300,503,10,3,3
300,103,11,3,3
300,206,12,3,1
300,571,13,3,1
300,569,14,3,4
300,418,15,3,3
300,25,16,3,0
300,141,17,3,1
300,243,18,3,3
300,193,19,3,3
300,156,20,3,1
301,95,1,3,0
301,47,2,3,2
301,78,3,3,3
301,503,4,3,3
301,178,5,3,3
301,543,6,3,3
301,392,7,3,2
301,104,8,3,4
301,257,9,3,2
301,488,10,3,3
301,498,11,3,3
301,183,12,3,3
301,168,13,3,3
301,352,14,3,2
301,48,15,3,3
301,548,16,3,3
301,273,17,3,3
301,569,18,3,4
301,388,19,3,3
301,123,20,3,3
302,466,1,4,1
302,384,2,4,4
302,589,3,4,4
302,438,4,4,3
302,389,5,4,4
302,283,6,4,3
302,203,7,4,3
302,353,8,4,3
302,447,9,4,2
302,279,10,4,4
302,327,11,4,2
302,307,12,4,2
302,416,13,4,1
302,482,14,4,2
302,104,15,4,4
302,493,16,4,3
302,61,17,4,1
302,569,18,4,4
302,507,19,4,2
302,225,20,4,0
303,164,1,4,4
303,512,2,4,2
303,576,3,4,1
303,284,4,4,4
303,444,5,4,4
303,505,6,4,0
303,36,7,4,1
303,22,8,4,2
303,466,9,4,1
303,395,10,4,0
303,514,11,4,4
303,295,12,4,0
303,144,13,4,4
303,150,14,4,0
303,159,15,4,4
303,418,16,4,3
303,162,17,4,2
303,173,18,4,3
303,184,19,4,4
303,294,20,4,4
304,214,1,4,4
304,64,2,4,4
304,104,3,4,4
304,404,4,4,4
304,519,5,4,4
304,529,6,4,4
304,431,7,4,1
304,194,8,4,4
304,20,9,4,0
304,510,10,4,0
304,41,11,4,1
304,489,12,4,4
304,356,13,4,1
304,474,14,4,4
304,185,15,4,0
304,99,16,4,4
304,229,17,4,4
304,444,18,4,4
304,169,19,4,4
304,28,20,4,3
305,97,1,4,2
305,229,2,4,4
305,352,3,4,2
305,537,4,4,2
305,257,5,4,2
305,209,6,4,4
305,4,7,4,4
305,189,8,4,4
305,287,9,4,2
305,284,10,4,4
305,164,11,4,4
305,160,12,4,0
305,158,13,4,3
305,169,14,4,4
305,329,15,4,4
305,599,16,4,4
305,264,17,4,4
305,519,18,4,4
305,119,19,4,4
305,594,20,4,4
306,501,1,1,1
306,229,2,1,4
306,401,3,1,1
306,466,4,1,1
306,163,5,1,3
306,529,6,1,4
306,74,7,1,4
306,204,8,1,4
306,36,9,1,1
306,473,10,1,3
306,141,11,1,1
306,104,12,1,4
306,206,13,1,1
306,273,14,1,3
306,371,15,1,1
306,331,16,1,1
306,83,17,1,3
306,341,18,1,1
306,421,19,1,1
306,42,20,1,2
307,180,1,4,0
307,448,2,4,3
307,524,3,4,4
307,480,4,4,0
307,235,5,4,0
307,174,6,4,4
307,597,7,4,2
307,307,8,4,2
307,503,9,4,3
307,548,10,4,3
307,244,11,4,4
307,53,12,4,3
307,179,13,4,4
307,269,14,4,4
307,586,15,4,1
307,206,16,4,1
307,129,17,4,4
307,335,18,4,0
307,429,19,4,4
307,379,20,4,4
308,597,1,4,2
308,184,2,4,4
308,99,3,4,4
308,62,4,4,2
308,460,5,4,0
308,141,6,4,1
308,514,7,4,4
308,144,8,4,4
308,103,9,4,3
308,359,10,4,4
308,74,11,4,4
308,79,12,4,4
308,4,13,4,4
308,156,14,4,1
308,106,15,4,1
308,284,16,4,4
308,104,17,4,4
308,164,18,4,4
308,519,19,4,4
308,209,20,4,4
309,320,1,0,0
309,45,2,0,0
309,141,3,0,1
309,330,4,0,0
309,310,5,0,0
309,407,6,0,2
309,580,7,0,0
309,185,8,0,0
309,395,9,0,0
309,253,10,0,3
309,540,11,0,0
309,265,12,0,0
309,268,13,0,3
309,93,14,0,3
309,225,15,0,0
309,440,16,0,0
309,213,17,0,3
309,110,18,0,0
309,295,19,0,0
309,481,20,0,1
310,391,1,0,1
310,350,2,0,0
310,3,3,0,3
310,235,4,0,0
310,575,5,0,0
310,231,6,0,1
310,242,7,0,2
310,561,8,0,1
310,361,9,0,1
310,226,10,0,1
310,170,11,0,0
310,442,12,0,2
310,524,13,0,4
310,132,14,0,2
310,212,15,0,2
310,506,16,0,1
310,264,17,0,4
310,187,18,0,2
310,403,19,0,3
310,355,20,0,0
311,33,1,2,3
311,207,2,2,2
311,72,3,2,2
311,275,4,2,0
311,537,5,2,2
311,57,6,2,2
311,503,7,2,3
311,257,8,2,2
311,435,9,2,0
311,295,10,2,0
311,501,11,2,1
311,231,12,2,1
311,47,13,2,2
311,474,14,2,4
311,122,15,2,2
311,522,16,2,2
311,355,17,2,0
311,245,18,2,0
311,287,19,2,2
311,377,20,2,2
312,243,1,2,3
312,582,2,2,2
312,185,3,2,0
312,597,4,2,2
312,175,5,2,0
312,329,6,2,4
312,437,7,2,2
312,242,8,2,2
312,213,9,2,3
312,417,10,2,2
312,534,11,2,4
312,107,12,2,2
312,497,13,2,2
312,548,14,2,3
312,99,15,2,4
312,72,16,2,2
312,174,17,2,4
312,225,18,2,0
312,505,19,2,0
312,517,20,2,2
313,141,1,3,1
313,23,2,3,3
313,548,3,3,3
313,50,4,3,0
313,328,5,3,3
313,213,6,3,3
313,225,7,3,0
313,359,8,3,4
313,206,9,3,1
313,465,10,3,0
313,51,11,3,1
313,348,12,3,3
313,2,13,3,2
313,305,14,3,0
313,562,15,3,2
313,143,16,3,3
313,32,17,3,2
313,393,18,3,3
313,8,19,3,3
313,103,20,3,3
314,353,1,2,3
314,388,2,2,3
314,206,3,2,1
314,567,4,2,2
314,462,5,2,2
314,174,6,2,4
314,582,7,2,2
314,439,8,2,4
314,266,9,2,1
314,242,10,2,2
314,117,11,2,2
314,392,12,2,2
314,286,13,2,1
314,103,14,2,3
314,412,15,2,2
314,437,16,2,2
314,522,17,2,2
314,597,18,2,2
314,277,19,2,2
314,257,20,2,2
315,159,1,4,4
315,519,2,4,4
315,14,3,4,4
315,550,4,4,0
315,149,5,4,4
315,329,6,4,4
315,304,7,4,4
315,520,8,4,0
315,99,9,4,4
315,259,10,4,4
315,72,11,4,2
315,289,12,4,4
315,242,13,4,2
315,359,14,4,4
315,453,15,4,3
315,284,16,4,4
315,104,17,4,4
315,235,18,4,0
315,124,19,4,4
315,559,20,4,4
316,133,1,0,3
316,190,2,0,0
316,199,3,0,4
316,283,4,0,3
316,567,5,0,2
316,377,6,0,2
316,448,7,0,3
316,25,8,0,0
316,484,9,0,4
316,104,10,0,4
316,465,11,0,0
316,1,12,0,1
316,307,13,0,2
316,454,14,0,4
316,265,15,0,0
316,330,16,0,0
316,355,17,0,0
316,597,18,0,2
316,185,19,0,0
316,340,20,0,0
317,537,1,1,2
317,473,2,1,3
317,164,3,1,4
317,158,4,1,3
317,503,5,1,3
317,576,6,1,1
317,199,7,1,4
317,551,8,1,1
317,104,9,1,4
317,416,10,1,1
317,355,11,1,0
317,478,12,1,3
317,206,13,1,1
317,227,14,1,2
317,359,15,1,4
317,246,16,1,1
317,591,17,1,1
317,216,18,1,1
317,150,19,1,0
317,71,20,1,1
318,249,1,4,4
318,537,2,4,2
318,145,3,4,0
318,243,4,4,3
318,361,5,4,1
318,359,6,4,4
318,466,7,4,1
318,294,8,4,4
318,420,9,4,0
318,416,10,4,1
318,503,11,4,3
318,544,12,4,4
318,599,13,4,4
318,149,14,4,4
318,103,15,4,3
318,338,16,4,3
318,229,17,4,4
318,194,18,4,4
318,290,19,4,0
318,104,20,4,4
319,316,1,3,1
319,276,2,3,1
319,198,3,3,3
319,437,4,3,2
319,158,5,3,3
319,109,6,3,4
319,152,7,3,2
319,149,8,3,4
319,123,9,3,3
319,53,10,3,3
319,143,11,3,3
319,178,12,3,3
319,318,13,3,3
319,473,14,3,3
319,79,15,3,4
319,189,16,3,4
319,543,17,3,3
319,265,18,3,0
319,556,19,3,1
319,78,20,3,3
320,30,1,0,0
320,213,2,0,3
320,155,3,0,0
320,235,4,0,0
320,185,5,0,0
320,206,6,0,1
320,471,7,0,1
320,435,8,0,0
320,545,9,0,0
320,598,10,0,3
320,336,11,0,1
320,25,12,0,0
320,594,13,0,4
320,104,14,0,4
320,529,15,0,4
320,569,16,0,4
320,147,17,0,2
320,273,18,0,3
320,537,19,0,2
320,43,20,0,3
321,278,1,1,3
321,185,2,1,0
321,101,3,1,1
321,295,4,1,0
321,276,5,1,1
321,332,6,1,2
321,471,7,1,1
321,301,8,1,1
321,361,9,1,1
321,516,10,1,1
321,354,11,1,4
321,409,12,1,4
321,455,13,1,0
321,51,14,1,1
321,37,15,1,2
321,206,16,1,1
321,555,17,1,0
321,407,18,1,2
321,81,19,1,1
321,416,20,1,1
322,29,1,3,4
322,193,2,3,3
322,231,3,3,1
322,537,4,3,2
322,548,5,3,3
322,413,6,3,3
322,63,7,3,3
322,594,8,3,4
322,104,9,3,4
322,597,10,3,2
322,103,11,3,3
322,257,12,3,2
322,253,13,3,3
322,192,14,3,2
322,93,15,3,3
322,217,16,3,2
322,573,17,3,3
322,393,18,3,3
322,338,19,3,3
322,428,20,3,3
323,225,1,4,0
323,53,2,4,3
323,361,3,4,1
323,339,4,4,4
323,524,5,4,4
323,439,6,4,4
323,104,7,4,4
323,243,8,4,3
323,206,9,4,1
323,403,10,4,3
323,14,11,4,4
323,431,12,4,1
323,359,13,4,4
323,347,14,4,2
323,89,15,4,4
323,168,16,4,3
323,169,17,4,4
323,224,18,4,4
323,79,19,4,4
323,229,20,4,4
324,334,1,3,4
324,523,2,3,3
324,103,3,3,3
324,503,4,3,3
324,242,5,3,2
324,548,6,3,3
324,41,7,3,1
324,25,8,3,0
324,229,9,3,4
324,463,10,3,3
324,284,11,3,4
324,120,12,3,0
324,468,13,3,3
324,471,14,3,1
324,534,15,3,4
324,488,16,3,3
324,393,17,3,3
324,228,18,3,3
324,318,19,3,3
324,194,20,3,4
325,536,1,1,1
325,286,2,1,1
325,60,3,1,0
325,206,4,1,1
325,575,5,1,0
325,167,6,1,2
325,7,7,1,2
325,209,8,1,4
325,501,9,1,1
325,596,10,1,1
325,251,11,1,1
325,234,12,1,4
325,163,13,1,3
325,561,14,1,1
325,361,15,1,1
325,316,16,1,1
325,356,17,1,1
325,476,18,1,1
325,194,19,1,4
325,176,20,1,1
326,95,1,2,0
326,206,2,2,1
326,392,3,2,2
326,242,4,2,2
326,47,5,2,2
326,302,6,2,2
326,484,7,2,4
326,361,8,2,1
326,362,9,2,2
326,456,10,2,1
326,287,11,2,2
326,270,12,2,0
326,34,13,2,4
326,199,14,2,4
326,537,15,2,2
326,450,16,2,0
326,529,17,2,4
326,247,18,2,2
326,548,19,2,3
326,196,20,2,1
327,143,1,1,3
327,391,2,1,1
327,545,3,1,0
327,284,4,1,4
327,325,5,1,0
327,287,6,1,2
327,141,7,1,1
327,21,8,1,1
327,225,9,1,0
327,511,10,1,1
327,485,11,1,0
327,404,12,1,4
327,86,13,1,1
327,293,14,1,3
327,446,15,1,1
327,548,16,1,3
327,451,17,1,1
327,61,18,1,1
327,394,19,1,4
327,581,20,1,1
328,403,1,3,3
328,448,2,3,3
328,168,3,3,3
328,558,4,3,3
328,553,5,3,3
328,328,6,3,3
328,569,7,3,4
328,104,8,3,4
328,28,9,3,3
328,123,10,3,3
328,338,11,3,3
328,564,12,3,4
328,166,13,3,1
328,398,14,3,3
328,388,15,3,3
328,469,16,3,4
328,259,17,3,4
328,101,18,3,1
328,103,19,3,3
328,533,20,3,3
329,62,1,2,2
329,522,2,2,2
329,222,3,2,2
329,207,4,2,2
329,298,5,2,3
329,219,6,2,4
329,514,7,2,4
329,242,8,2,2
329,192,9,2,2
329,392,10,2,2
329,225,11,2,0
329,215,12,2,0
329,535,13,2,0
329,377,14,2,2
329,387,15,2,2
329,257,16,2,2
329,554,17,2,4
329,272,18,2,2
329,112,19,2,2
329,259,20,2,4
330,548,1,0,3
330,131,2,0,1
330,510,3,0,0
330,235,4,0,0
330,65,5,0,0
330,556,6,0,1
330,461,7,0,1
330,597,8,0,2
330,223,9,0,3
330,101,10,0,1
330,516,11,0,1
330,562,12,0,2
330,145,13,0,0
330,338,14,0,3
330,225,15,0,0
330,260,16,0,0
330,230,17,0,0
330,25,18,0,0
330,149,19,0,4
330,100,20,0,0
331,155,1,0,0
331,273,2,0,3
331,315,3,0,0
331,225,4,0,0
331,10,5,0,0
331,506,6,0,1
331,112,7,0,2
331,450,8,0,0
331,110,9,0,0
331,428,10,0,3
331,25,11,0,0
331,100,12,0,0
331,425,13,0,0
331,440,14,0,0
331,205,15,0,0
331,185,16,0,0
331,447,17,0,2
331,445,18,0,0
331,300,19,0,0
331,45,20,0,0
332,170,1,0,0
332,565,2,0,0
332,0,3,0,0
332,107,4,0,2
332,350,5,0,0
332,524,6,0,4
332,345,7,0,0
332,249,8,0,4
332,8,9,0,3
332,227,10,0,2
332,576,11,0,1
332,540,12,0,0
332,323,13,0,3
332,597,14,0,2
332,375,15,0,0
332,355,16,0,0
332,543,17,0,3
332,445,18,0,0
332,23,19,0,3
332,147,20,0,2
333,531,1,4,1
333,284,2,4,4
333,242,3,4,2
333,504,4,4,4
333,471,5,4,1
333,216,6,4,1
333,259,7,4,4
333,409,8,4,4
333,135,9,4,0
333,99,10,4,4
333,189,11,4,4
333,380,12,4,0
333,229,13,4,4
333,483,14,4,3
333,164,15,4,4
333,139,16,4,4
333,482,17,4,2
333,396,18,4,1
333,104,19,4,4
333,344,20,4,4
334,138,1,3,3
334,278,2,3,3
334,257,3,3,2
334,348,4,3,3
334,503,5,3,3
334,497,6,3,2
334,0,7,3,0
334,416,8,3,1
334,158,9,3,3
334,540,10,3,0
334,548,11,3,3
334,108,12,3,3
334,395,13,3,0
334,576,14,3,1
334,287,15,3,2
334,393,16,3,3
334,63,17,3,3
334,260,18,3,0
334,528,19,3,3
334,355,20,3,0
335,190,1,1,0
335,374,2,1,4
335,151,3,1,1
335,566,4,1,1
335,416,5,1,1
335,284,6,1,4
335,72,7,1,2
335,382,8,1,2
335,104,9,1,4
335,101,10,1,1
335,111,11,1,1
335,437,12,1,2
335,141,13,1,1
335,281,14,1,1
335,213,15,1,3
335,127,16,1,2
335,124,17,1,4
335,7,18,1,2
335,407,19,1,2
335,311,20,1,1
336,120,1,0,0
336,160,2,0,0
336,185,3,0,0
336,170,4,0,0
336,493,5,0,3
336,330,6,0,0
336,345,7,0,0
336,554,8,0,4
336,156,9,0,1
336,261,10,0,1
336,199,11,0,4
336,557,12,0,2
336,225,13,0,0
336,284,14,0,4
336,205,15,0,0
336,431,16,0,1
336,215,17,0,0
336,420,18,0,0
336,47,19,0,2
336,206,20,0,1
337,242,1,2,2
337,594,2,2,4
337,169,3,2,4
337,449,4,2,4
337,582,5,2,2
337,537,6,2,2
337,362,7,2,2
337,347,8,2,2
337,446,9,2,1
337,367,10,2,2
337,102,11,2,2
337,218,12,2,3
337,275,13,2,0
337,466,14,2,1
337,477,15,2,2
337,37,16,2,2
337,104,17,2,4
337,257,18,2,2
337,197,19,2,2
337,365,20,2,0
338,103,1,1,3
338,453,2,1,3
338,466,3,1,1
338,567,4,1,2
338,164,5,1,4
338,338,6,1,3
338,431,7,1,1
338,161,8,1,1
338,286,9,1,1
338,117,10,1,2
338,591,11,1,1
338,408,12,1,3
338,576,13,1,1
338,416,14,1,1
338,196,15,1,1
338,257,16,1,2
338,464,17,1,4
338,318,18,1,3
338,86,19,1,1
338,418,20,1,3
339,401,1,0,1
339,115,2,0,0
339,250,3,0,0
339,185,4,0,0
339,391,5,0,1
339,360,6,0,0
339,225,7,0,0
339,433,8,0,3
339,160,9,0,0
339,66,10,0,1
339,295,11,0,0
339,140,12,0,0
339,565,13,0,0
339,29,14,0,4
339,530,15,0,0
339,569,16,0,4
339,120,17,0,0
339,410,18,0,0
339,85,19,0,0
339,242,20,0,2
340,418,1,3,3
340,185,2,3,0
340,273,3,3,3
340,309,4,3,4
340,353,5,3,3
340,333,6,3,3
340,87,7,3,2
340,415,8,3,0
340,25,9,3,0
340,393,10,3,3
340,174,11,3,4
340,103,12,3,3
340,471,13,3,1
340,493,14,3,3
340,331,15,3,1
340,178,16,3,3
340,463,17,3,3
340,433,18,3,3
340,454,19,3,4
340,548,20,3,3
341,178,1,3,3
341,597,2,3,2
341,322,3,3,2
341,159,4,3,4
341,73,5,3,3
341,580,6,3,0
341,257,7,3,2
341,22,8,3,2
341,403,9,3,3
341,155,10,3,0
341,149,11,3,4
341,528,12,3,3
341,478,13,3,3
341,78,14,3,3
341,535,15,3,0
341,93,16,3,3
341,393,17,3,3
341,447,18,3,2
341,548,19,3,3
341,235,20,3,0
342,325,1,0,0
342,305,2,0,0
342,548,3,0,3
342,70,4,0,0
342,235,5,0,0
342,205,6,0,0
342,85,7,0,0
342,145,8,0,0
342,225,9,0,0
342,213,10,0,3
342,170,11,0,0
342,460,12,0,0
342,540,13,0,0
342,470,14,0,0
342,81,15,0,1
342,329,16,0,4
342,401,17,0,1
342,185,18,0,0
342,300,19,0,0
342,99,20,0,4
343,569,1,4,4
343,370,2,4,0
343,79,3,4,4
343,2,4,4,2
343,309,5,4,4
343,274,6,4,4
343,461,7,4,1
343,104,8,4,4
343,102,9,4,2
343,184,10,4,4
343,109,11,4,4
343,359,12,4,4
343,369,13,4,4
343,339,14,4,4
343,529,15,4,4
343,36,16,4,1
343,159,17,4,4
343,412,18,4,2
343,269,19,4,4
343,464,20,4,4
344,284,1,2,4
344,518,2,2,3
344,28,3,2,3
344,102,4,2,2
344,177,5,2,2
344,101,6,2,1
344,81,7,2,1
344,164,8,2,4
344,113,9,2,3
344,223,10,2,3
344,295,11,2,0
344,377,12,2,2
344,522,13,2,2
344,77,14,2,2
344,42,15,2,2
344,567,16,2,2
344,537,17,2,2
344,168,18,2,3
344,368,19,2,3
344,442,20,2,2
345,160,1,0,0
345,104,2,0,4
345,519,3,0,4
345,516,4,0,1
345,45,5,0,0
345,300,6,0,0
345,100,7,0,0
345,333,8,0,3
345,96,9,0,1
345,25,10,0,0
345,580,11,0,0
345,395,12,0,0
345,549,13,0,4
345,103,14,0,3
345,302,15,0,2
345,371,16,0,1
345,345,17,0,0
345,450,18,0,0
345,150,19,0,0
345,537,20,0,2
346,168,1,3,3
346,86,2,3,1
346,206,3,3,1
346,153,4,3,3
346,478,5,3,3
346,548,6,3,3
346,191,7,3,1
346,384,8,3,4
346,503,9,3,3
346,359,10,3,4
346,431,11,3,1
346,355,12,3,0
346,518,13,3,3
346,568,14,3,3
346,150,15,3,0
346,483,16,3,3
346,439,17,3,4
346,103,18,3,3
346,164,19,3,4
346,267,20,3,2
347,257,1,2,2
347,317,2,2,2
347,167,3,2,2
347,327,4,2,2
347,597,5,2,2
347,59,6,2,4
347,170,7,2,0
347,312,8,2,2
347,517,9,2,2
347,275,10,2,0
347,362,11,2,2
347,442,12,2,2
347,38,13,2,3
347,342,14,2,2
347,557,15,2,2
347,47,16,2,2
347,121,17,2,1
347,106,18,2,1
347,576,19,2,1
347,185,20,2,0
348,78,1,2,3
348,586,2,2,1
348,35,3,2,0
348,222,4,2,2
348,301,5,2,1
348,435,6,2,0
348,522,7,2,2
348,41,8,2,1
348,182,9,2,2
348,242,10,2,2
348,331,11,2,1
348,265,12,2,0
348,117,13,2,2
348,149,14,2,4
348,96,15,2,1
348,355,16,2,0
348,482,17,2,2
348,466,18,2,1
348,557,19,2,2
348,162,20,2,2
349,206,1,1,1
349,305,2,1,0
349,409,3,1,4
349,401,4,1,1
349,355,5,1,0
349,331,6,1,1
349,257,7,1,2
349,534,8,1,4
349,116,9,1,1
349,228,10,1,3
349,231,11,1,1
349,471,12,1,1
349,466,13,1,1
349,269,14,1,4
349,548,15,1,3
349,25,16,1,0
349,501,17,1,1
349,207,18,1,2
349,361,19,1,1
349,141,20,1,1
350,361,1,1,1
350,6,2,1,1
350,126,3,1,1
350,87,4,1,2
350,141,5,1,1
350,206,6,1,1
350,537,7,1,2
350,81,8,1,1
350,594,9,1,4
350,355,10,1,0
350,561,11,1,1
350,77,12,1,2
350,80,13,1,0
350,257,14,1,2
350,586,15,1,1
350,236,16,1,1
350,402,17,1,2
350,2,18,1,2
350,61,19,1,1
350,48,20,1,3
351,572,1,2,2
351,92,2,2,2
351,237,3,2,2
351,17,4,2,2
351,312,5,2,2
351,474,6,2,4
351,2,7,2,2
351,227,8,2,2
351,361,9,2,1
