user_id,item_id,interaction_order,user_community,item_community
199,571,15,1,1
199,226,16,1,1
199,414,17,1,4
199,456,18,1,1
199,410,19,1,0
199,578,20,1,3
200,150,1,1,0
200,331,2,1,1
200,290,3,1,0
200,566,4,1,1
200,386,5,1,1
200,202,6,1,2
200,467,7,1,2
200,132,8,1,2
200,481,9,1,1
200,395,10,1,0
200,191,11,1,1
200,116,12,1,1
200,411,13,1,1
200,79,14,1,4
200,421,15,1,1
200,17,16,1,2
200,272,17,1,2
200,352,18,1,2
200,211,19,1,1
200,582,20,1,2
201,128,1,1,3
201,431,2,1,1
201,361,3,1,1
201,303,4,1,3
201,327,5,1,2
201,347,6,1,2
201,290,7,1,0
201,526,8,1,1
201,359,9,1,4
201,171,10,1,1
201,161,11,1,1
201,63,12,1,3
201,201,13,1,1
201,503,14,1,3
201,156,15,1,1
201,41,16,1,1
201,421,17,1,1
201,166,18,1,1
201,196,19,1,1
201,444,20,1,4
202,198,1,3,3
202,73,2,3,3
202,18,3,3,3
202,568,4,3,3
202,325,5,3,0
202,157,6,3,2
202,353,7,3,3
202,388,8,3,3
202,216,9,3,1
202,417,10,3,2
202,36,11,3,1
202,467,12,3,2
202,583,13,3,3
202,163,14,3,3
202,26,15,3,1
202,110,16,3,0
202,10,17,3,0
202,20,18,3,0
202,50,19,3,0
202,425,20,3,0
203,111,1,1,1
203,30,2,1,0
203,591,3,1,1
203,373,4,1,3
203,575,5,1,0
203,540,6,1,0
203,571,7,1,1
203,523,8,1,3
203,396,9,1,1
203,84,10,1,4
203,305,11,1,0
203,587,12,1,2
203,531,13,1,1
203,215,14,1,0
203,246,15,1,1
203,216,16,1,1
203,181,17,1,1
203,371,18,1,1
203,496,19,1,1
203,566,20,1,1
204,372,1,1,2
204,150,2,1,0
204,396,3,1,1
204,101,4,1,1
204,128,5,1,3
204,171,6,1,1
204,411,7,1,1
204,41,8,1,1
204,100,9,1,0
204,216,10,1,1
204,371,11,1,1
204,541,12,1,1
204,182,13,1,2
204,357,14,1,2
204,176,15,1,1
204,136,16,1,1
204,334,17,1,4
204,307,18,1,2
204,247,19,1,2
204,559,20,1,4
205,540,1,0,0
205,466,2,0,1
205,95,3,0,0
205,314,4,0,4
205,265,5,0,0
205,305,6,0,0
205,7,7,0,2
205,502,8,0,2
205,539,9,0,4
205,90,10,0,0
205,238,11,0,3
205,425,12,0,0
205,575,13,0,0
205,380,14,0,0
205,508,15,0,3
205,50,16,0,0
205,25,17,0,0
205,536,18,0,1
205,487,19,0,2
205,414,20,0,4
206,570,1,0,0
206,325,2,0,0
206,503,3,0,3
206,285,4,0,0
206,335,5,0,0
206,215,6,0,0
206,138,7,0,3
206,15,8,0,0
206,537,9,0,2
206,351,10,0,1
206,465,11,0,0
206,488,12,0,3
206,0,13,0,0
206,144,14,0,4
206,579,15,0,4
206,405,16,0,0
206,80,17,0,0
206,165,18,0,0
206,430,19,0,0
206,420,20,0,0
207,503,1,4,3
207,103,2,4,3
207,329,3,4,4
207,125,4,4,0
207,192,5,4,2
207,559,6,4,4
207,247,7,4,2
207,50,8,4,0
207,519,9,4,4
207,274,10,4,4
207,295,11,4,0
207,415,12,4,0
207,354,13,4,4
207,339,14,4,4
207,219,15,4,4
207,587,16,4,2
207,259,17,4,4
207,429,18,4,4
207,1,19,4,1
207,504,20,4,4
208,247,1,2,2
208,5,2,2,0
208,320,3,2,0
208,587,4,2,2
208,559,5,2,4
208,102,6,2,2
208,145,7,2,0
208,254,8,2,4
208,77,9,2,2
208,137,10,2,2
208,368,11,2,3
208,292,12,2,2
208,75,13,2,0
208,491,14,2,1
208,347,15,2,2
208,46,16,2,1
208,269,17,2,4
208,592,18,2,2
208,127,19,2,2
208,591,20,2,1
209,107,1,2,2
209,226,2,2,1
209,423,3,2,3
209,343,4,2,3
209,419,5,2,4
209,349,6,2,4
209,177,7,2,2
209,76,8,2,1
209,200,9,2,0
209,567,10,2,2
209,437,11,2,2
209,448,12,2,3
209,503,13,2,3
209,562,14,2,2
209,16,15,2,1
209,435,16,2,0
209,362,17,2,2
209,156,18,2,1
209,237,19,2,2
209,360,20,2,0
210,496,1,1,1
210,531,2,1,1
210,56,3,1,1
210,193,4,1,3
210,344,5,1,4
210,155,6,1,0
210,123,7,1,3
210,311,8,1,1
210,306,9,1,1
210,26,10,1,1
210,461,11,1,1
210,152,12,1,2
210,373,13,1,3
210,201,14,1,1
210,361,15,1,1
210,583,16,1,3
210,170,17,1,0
210,331,18,1,1
210,169,19,1,4
210,350,20,1,0
211,236,1,4,1
211,454,2,4,4
211,20,3,4,0
211,154,4,4,4
211,239,5,4,4
211,45,6,4,0
211,249,7,4,4
211,224,8,4,4
211,306,9,4,1
211,536,10,4,1
211,414,11,4,4
211,355,12,4,0
211,375,13,4,0
211,324,14,4,4
211,374,15,4,4
211,484,16,4,4
211,579,17,4,4
211,344,18,4,4
211,235,19,4,0
211,558,20,4,3
212,511,1,4,1
212,356,2,4,1
212,344,3,4,4
212,258,4,4,3
212,39,5,4,4
212,143,6,4,3
212,470,7,4,0
212,197,8,4,2
212,249,9,4,4
212,488,10,4,3
212,180,11,4,0
212,383,12,4,3
212,401,13,4,1
212,364,14,4,4
212,187,15,4,2
212,239,16,4,4
212,584,17,4,4
212,201,18,4,1
212,223,19,4,3
212,577,20,4,2
213,100,1,0,0
213,500,2,0,0
213,234,3,0,4
213,310,4,0,0
213,30,5,0,0
213,35,6,0,0
213,437,7,0,2
213,400,8,0,0
213,555,9,0,0
213,565,10,0,0
213,235,11,0,0
213,595,12,0,0
213,81,13,0,1
213,91,14,0,1
213,65,15,0,0
213,43,16,0,3
213,217,17,0,2
213,574,18,0,4
213,222,19,0,2
213,535,20,0,0
214,63,1,3,3
214,356,2,3,1
214,555,3,3,0
214,160,4,3,0
214,548,5,3,3
214,209,6,3,4
214,584,7,3,4
214,193,8,3,3
214,283,9,3,3
214,448,10,3,3
214,293,11,3,3
214,93,12,3,3
214,253,13,3,3
214,236,14,3,1
214,100,15,3,0
214,303,16,3,3
214,241,17,3,1
214,223,18,3,3
214,438,19,3,3
214,436,20,3,1
215,421,1,1,1
215,184,2,1,4
215,521,3,1,1
215,71,4,1,1
215,236,5,1,1
215,536,6,1,1
215,327,7,1,2
215,415,8,1,0
215,182,9,1,2
215,400,10,1,0
215,221,11,1,1
215,131,12,1,1
215,189,13,1,4
215,121,14,1,1
215,551,15,1,1
215,277,16,1,2
215,256,17,1,1
215,581,18,1,1
215,17,19,1,2
215,451,20,1,1
216,339,1,1,4
216,541,2,1,1
216,306,3,1,1
216,376,4,1,1
216,211,5,1,1
216,529,6,1,4
216,66,7,1,1
216,498,8,1,3
216,119,9,1,4
216,97,10,1,2
216,496,11,1,1
216,30,12,1,0
216,411,13,1,1
216,240,14,1,0
216,126,15,1,1
216,440,16,1,0
216,401,17,1,1
216,13,18,1,3
216,484,19,1,4
216,84,20,1,4
217,102,1,0,2
217,186,2,0,1
217,200,3,0,0
217,433,4,0,3
217,345,5,0,0
217,588,6,0,3
217,453,7,0,3
217,245,8,0,0
217,242,9,0,2
217,500,10,0,0
217,253,11,0,3
217,339,12,0,4
217,380,13,0,0
217,122,14,0,2
217,64,15,0,4
217,252,16,0,2
217,230,17,0,0
217,296,18,0,1
217,328,19,0,3
217,70,20,0,0
218,495,1,4,0
218,529,2,4,4
218,354,3,4,4
218,478,4,4,3
218,497,5,4,2
218,429,6,4,4
218,589,7,4,4
218,454,8,4,4
218,114,9,4,4
218,177,10,4,2
218,300,11,4,0
218,409,12,4,4
218,559,13,4,4
218,500,14,4,0
218,54,15,4,4
218,566,16,4,1
218,303,17,4,3
218,383,18,4,3
218,102,19,4,2
218,412,20,4,2
219,479,1,4,4
219,66,2,4,1
219,470,3,4,0
219,564,4,4,4
219,253,5,4,3
219,529,6,4,4
219,388,7,4,3
219,355,8,4,0
219,184,9,4,4
219,473,10,4,3
219,14,11,4,4
219,249,12,4,4
219,519,13,4,4
219,194,14,4,4
219,409,15,4,4
219,260,16,4,0
219,4,17,4,4
219,15,18,4,0
219,459,19,4,4
219,104,20,4,4
220,327,1,1,2
220,312,2,1,2
220,481,3,1,1
220,268,4,1,3
220,301,5,1,1
220,269,6,1,4
220,104,7,1,4
220,391,8,1,1
220,249,9,1,4
220,167,10,1,2
220,476,11,1,1
220,11,12,1,1
220,486,13,1,1
220,496,14,1,1
220,15,15,1,0
220,233,16,1,3
220,138,17,1,3
220,169,18,1,4
220,506,19,1,1
220,216,20,1,1
221,342,1,4,2
221,334,2,4,4
221,237,3,4,2
221,359,4,4,4
221,96,5,4,1
221,549,6,4,4
221,169,7,4,4
221,576,8,4,1
221,467,9,4,2
221,98,10,4,3
221,11,11,4,1
221,409,12,4,4
221,300,13,4,0
221,318,14,4,3
221,144,15,4,4
221,516,16,4,1
221,4,17,4,4
221,174,18,4,4
221,316,19,4,1
221,569,20,4,4
222,385,1,0,0
222,117,2,0,2
222,205,3,0,0
222,158,4,0,3
222,446,5,0,1
222,21,6,0,1
222,584,7,0,4
222,137,8,0,2
222,301,9,0,1
222,448,10,0,3
222,187,11,0,2
222,4,12,0,4
222,415,13,0,0
222,558,14,0,3
222,442,15,0,2
222,109,16,0,4
222,330,17,0,0
222,65,18,0,0
222,153,19,0,3
222,568,20,0,3
223,538,1,3,3
223,482,2,3,2
223,218,3,3,3
223,156,4,3,1
223,566,5,3,1
223,148,6,3,3
223,248,7,3,3
223,377,8,3,2
223,350,9,3,0
223,13,10,3,3
223,477,11,3,2
223,570,12,3,0
223,417,13,3,2
223,93,14,3,3
223,314,15,3,4
223,273,16,3,3
223,373,17,3,3
223,221,18,3,1
223,240,19,3,0
223,520,20,3,0
224,439,1,4,4
224,247,2,4,2
224,396,3,4,1
224,252,4,4,2
224,322,5,4,2
224,43,6,4,3
224,30,7,4,0
224,94,8,4,4
224,464,9,4,4
224,98,10,4,3
224,256,11,4,1
224,134,12,4,4
224,179,13,4,4
224,386,14,4,1
224,156,15,4,1
224,389,16,4,4
224,398,17,4,3
224,448,18,4,3
224,594,19,4,4
224,46,20,4,1
225,8,1,3,3
225,29,2,3,4
225,192,3,3,2
225,305,4,3,0
225,171,5,3,1
225,3,6,3,3
225,323,7,3,3
225,247,8,3,2
225,156,9,3,1
225,34,10,3,4
225,193,11,3,3
225,593,12,3,3
225,235,13,3,0
225,64,14,3,4
225,310,15,3,0
225,182,16,3,2
225,518,17,3,3
225,288,18,3,3
225,383,19,3,3
225,543,20,3,3
226,437,1,2,2
226,592,2,2,2
226,162,3,2,2
226,108,4,2,3
226,553,5,2,3
226,393,6,2,3
226,40,7,2,0
226,273,8,2,3
226,337,9,2,2
226,532,10,2,2
226,595,11,2,0
226,357,12,2,2
226,112,13,2,2
226,45,14,2,0
226,294,15,2,4
226,255,16,2,0
226,209,17,2,4
226,77,18,2,2
226,167,19,2,2
226,412,20,2,2
227,287,1,3,2
227,68,2,3,3
227,495,3,3,0
227,196,4,3,1
227,7,5,3,2
227,89,6,3,4
227,21,7,3,1
227,206,8,3,1
227,303,9,3,3
227,98,10,3,3
227,293,11,3,3
227,23,12,3,3
227,329,13,3,4
227,166,14,3,1
227,215,15,3,0
227,18,16,3,3
227,253,17,3,3
227,78,18,3,3
227,475,19,3,0
227,126,20,3,1
228,288,1,3,3
228,164,2,3,4
228,323,3,3,3
228,296,4,3,1
228,75,5,3,0
228,458,6,3,3
228,555,7,3,0
228,471,8,3,1
228,215,9,3,0
228,450,10,3,0
228,318,11,3,3
228,437,12,3,2
228,383,13,3,3
228,593,14,3,3
228,201,15,3,1
228,133,16,3,3
228,5,17,3,0
228,218,18,3,3
228,228,19,3,3
228,303,20,3,3
229,411,1,1,1
229,398,2,1,3
229,161,3,1,1
229,99,4,1,4
229,61,5,1,1
229,338,6,1,3
229,579,7,1,4
229,496,8,1,1
229,141,9,1,1
229,247,10,1,2
229,356,11,1,1
229,81,12,1,1
229,238,13,1,3
229,472,14,1,2
229,46,15,1,1
229,251,16,1,1
229,591,17,1,1
229,235,18,1,0
229,478,19,1,3
229,116,20,1,1
230,128,1,3,3
230,447,2,3,2
230,369,3,3,4
230,531,4,3,1
230,82,5,3,2
230,336,6,3,1
230,168,7,3,3
230,77,8,3,2
230,470,9,3,0
230,436,10,3,1
230,245,11,3,0
230,492,12,3,2
230,198,13,3,3
230,287,14,3,2
230,395,15,3,0
230,360,16,3,0
230,138,17,3,3
230,513,18,3,3
230,107,19,3,2
230,355,20,3,0
231,234,1,4,4
231,434,2,4,4
231,384,3,4,4
231,444,4,4,4
231,240,5,4,0
231,54,6,4,4
231,539,7,4,4
231,389,8,4,4
231,525,9,4,0
231,108,10,4,3
231,341,11,4,1
231,529,12,4,4
231,334,13,4,4
231,39,14,4,4
231,230,15,4,0
231,570,16,4,0
231,104,17,4,4
231,439,18,4,4
231,574,19,4,4
231,49,20,4,4
232,283,1,2,3
232,528,2,2,3
232,465,3,2,0
232,110,4,2,0
232,329,5,2,4
232,40,6,2,0
232,512,7,2,2
232,573,8,2,3
232,152,9,2,2
232,232,10,2,2
232,123,11,2,3
232,357,12,2,2
232,127,13,2,2
232,388,14,2,3
232,53,15,2,3
232,327,16,2,2
232,9,17,2,4
232,524,18,2,4
232,12,19,2,2
232,242,20,2,2
233,112,1,1,2
233,466,2,1,1
233,470,3,1,0
233,451,4,1,1
233,271,5,1,1
233,206,6,1,1
233,71,7,1,1
233,243,8,1,3
233,567,9,1,2
233,541,10,1,1
233,358,11,1,3
233,146,12,1,1
233,105,13,1,0
233,191,14,1,1
233,181,15,1,1
233,490,16,1,0
233,21,17,1,1
233,142,18,1,2
233,423,19,1,3
233,236,20,1,1
234,168,1,0,3
234,10,2,0,0
234,260,3,0,0
234,280,4,0,0
234,447,5,0,2
234,485,6,0,0
234,576,7,0,1
234,205,8,0,0
234,210,9,0,0
234,263,10,0,3
234,130,11,0,0
234,84,12,0,4
234,575,13,0,0
234,69,14,0,4
234,81,15,0,1
234,226,16,0,1
234,448,17,0,3
234,560,18,0,0
234,3,19,0,3
234,365,20,0,0
235,403,1,3,3
235,284,2,3,4
235,33,3,3,3
235,225,4,3,0
235,371,5,3,1
235,303,6,3,3
235,497,7,3,2
235,221,8,3,1
235,223,9,3,3
235,423,10,3,3
235,519,11,3,4
235,233,12,3,3
235,548,13,3,3
235,320,14,3,0
235,192,15,3,2
235,2,16,3,2
235,100,17,3,0
235,390,18,3,0
235,147,19,3,2
235,334,20,3,4
236,5,1,1,0
236,231,2,1,1
236,256,3,1,1
236,18,4,1,3
236,16,5,1,1
236,385,6,1,0
236,107,7,1,2
236,448,8,1,3
236,218,9,1,3
236,560,10,1,0
236,292,11,1,2
236,586,12,1,1
236,501,13,1,1
236,167,14,1,2
236,523,15,1,3
236,583,16,1,3
236,528,17,1,3
236,84,18,1,4
236,146,19,1,1
236,277,20,1,2
237,48,1,3,3
237,540,2,3,0
237,203,3,3,3
237,433,4,3,3
237,13,5,3,3
237,550,6,3,0
237,427,7,3,2
237,183,8,3,3
237,496,9,3,1
237,173,10,3,3
237,238,11,3,3
237,596,12,3,1
237,457,13,3,2
237,292,14,3,2
237,314,15,3,4
237,533,16,3,3
237,278,17,3,3
237,337,18,3,2
237,489,19,3,4
237,545,20,3,0
238,285,1,0,0
238,380,2,0,0
238,550,3,0,0
238,215,4,0,0
238,391,5,0,1
238,356,6,0,1
238,19,7,0,4
238,595,8,0,0
238,513,9,0,3
238,207,10,0,2
238,115,11,0,0
238,129,12,0,4
238,500,13,0,0
238,360,14,0,0
238,470,15,0,0
238,405,16,0,0
238,471,17,0,1
238,400,18,0,0
238,191,19,0,1
238,555,20,0,0
239,254,1,4,4
239,121,2,4,1
239,189,3,4,4
239,313,4,4,3
239,493,5,4,3
239,429,6,4,4
239,269,7,4,4
239,359,8,4,4
239,278,9,4,3
239,79,10,4,4
239,439,11,4,4
239,334,12,4,4
239,438,13,4,3
239,134,14,4,4
239,324,15,4,4
239,583,16,4,3
239,398,17,4,3
239,234,18,4,4
239,316,19,4,1
239,289,20,4,4
240,168,1,1,3
240,251,2,1,1
240,136,3,1,1
240,405,4,1,0
240,351,5,1,1
240,440,6,1,0
240,366,7,1,1
240,189,8,1,4
240,56,9,1,1
240,29,10,1,4
240,296,11,1,1
240,575,12,1,0
240,416,13,1,1
240,389,14,1,4
240,153,15,1,3
240,566,16,1,1
240,261,17,1,1
240,15,18,1,0
240,86,19,1,1
240,375,20,1,0
241,598,1,3,3
241,368,2,3,3
241,103,3,3,3
241,294,4,3,4
241,74,5,3,4
241,96,6,3,1
241,98,7,3,3
241,64,8,3,4
241,182,9,3,2
241,138,10,3,3
241,348,11,3,3
241,244,12,3,4
241,238,13,3,3
241,408,14,3,3
241,542,15,3,2
241,14,16,3,4
241,407,17,3,2
241,195,18,3,0
241,293,19,3,3
241,519,20,3,4
242,145,1,0,0
242,338,2,0,3
242,227,3,0,2
242,16,4,0,1
242,445,5,0,0
242,86,6,0,1
242,96,7,0,1
242,290,8,0,0
242,375,9,0,0
242,175,10,0,0
242,505,11,0,0
242,267,12,0,2
242,299,13,0,4
242,565,14,0,0
242,575,15,0,0
242,310,16,0,0
242,155,17,0,0
242,210,18,0,0
242,75,19,0,0
242,249,20,0,4
243,498,1,2,3
243,545,2,2,0
243,39,3,2,4
243,177,4,2,2
243,374,5,2,4
243,233,6,2,3
243,224,7,2,4
243,152,8,2,2
243,296,9,2,1
243,409,10,2,4
243,17,11,2,2
243,357,12,2,2
243,472,13,2,2
243,577,14,2,2
243,142,15,2,2
243,69,16,2,4
243,217,17,2,2
243,182,18,2,2
243,282,19,2,2
243,475,20,2,0
244,28,1,3,3
244,553,2,3,3
244,569,3,3,4
244,544,4,3,4
244,428,5,3,3
244,90,6,3,0
244,510,7,3,0
244,286,8,3,1
244,282,9,3,2
244,373,10,3,3
244,595,11,3,0
244,523,12,3,3
244,38,13,3,3
244,453,14,3,3
244,555,15,3,0
244,108,16,3,3
244,512,17,3,2
244,360,18,3,0
244,188,19,3,3
244,513,20,3,3
245,203,1,1,3
245,531,2,1,1
245,471,3,1,1
245,341,4,1,1
245,391,5,1,1
245,278,6,1,3
245,6,7,1,1
245,221,8,1,1
245,385,9,1,0
245,564,10,1,4
245,101,11,1,1
245,146,12,1,1
245,151,13,1,1
245,136,14,1,1
245,556,15,1,1
245,560,16,1,0
245,506,17,1,1
245,56,18,1,1
245,336,19,1,1
245,205,20,1,0
246,498,1,4,3
246,348,2,4,3
246,502,3,4,2
246,500,4,4,0
246,33,5,4,3
246,466,6,4,1
246,120,7,4,0
246,394,8,4,4
246,419,9,4,4
246,14,10,4,4
246,436,11,4,1
246,209,12,4,4
246,329,13,4,4
246,239,14,4,4
246,304,15,4,4
246,379,16,4,4
246,4,17,4,4
246,188,18,4,3
246,253,19,4,3
246,346,20,4,1
247,461,1,1,1
247,556,2,1,1
247,277,3,1,2
247,458,4,1,3
247,343,5,1,3
247,130,6,1,0
247,581,7,1,1
247,308,8,1,3
247,104,9,1,4
247,531,10,1,1
247,50,11,1,0
247,489,12,1,4
247,102,13,1,2
247,294,14,1,4
247,417,15,1,2
247,286,16,1,1
247,598,17,1,3
247,421,18,1,1
247,201,19,1,1
247,251,20,1,1
248,395,1,0,0
248,293,2,0,3
248,205,3,0,0
248,398,4,0,3
248,575,5,0,0
248,277,6,0,2
248,315,7,0,0
248,400,8,0,0
248,335,9,0,0
248,515,10,0,0
248,365,11,0,0
248,425,12,0,0
248,146,13,0,1
248,440,14,0,0
248,240,15,0,0
248,213,16,0,3
248,75,17,0,0
248,420,18,0,0
248,470,19,0,0
248,386,20,0,1
249,427,1,3,2
249,565,2,3,0
249,453,3,3,3
249,311,4,3,1
249,150,5,3,0
249,316,6,3,1
249,333,7,3,3
249,208,8,3,3
249,338,9,3,3
249,325,10,3,0
249,463,11,3,3
249,107,12,3,2
249,169,13,3,4
249,352,14,3,2
249,168,15,3,3
249,423,16,3,3
249,178,17,3,3
249,273,18,3,3
249,148,19,3,3
249,568,20,3,3
250,135,1,3,0
250,58,2,3,3
250,121,3,3,1
250,49,4,3,4
250,12,5,3,2
250,152,6,3,2
250,432,7,3,2
250,453,8,3,3
250,328,9,3,3
250,383,10,3,3
250,373,11,3,3
250,579,12,3,4
250,214,13,3,4
250,599,14,3,4
250,448,15,3,3
250,218,16,3,3
250,403,17,3,3
250,333,18,3,3
250,585,19,3,0
250,193,20,3,3
251,375,1,3,0
251,559,2,3,4
251,378,3,3,3
251,43,4,3,3
251,128,5,3,3
251,383,6,3,3
251,262,7,3,2
251,348,8,3,3
251,354,9,3,4
251,586,10,3,1
251,150,11,3,0
251,531,12,3,1
251,484,13,3,4
251,105,14,3,0
251,112,15,3,2
251,433,16,3,3
251,217,17,3,2
251,343,18,3,3
251,414,19,3,4
251,123,20,3,3
252,514,1,4,4
252,404,2,4,4
252,69,3,4,4
252,573,4,4,3
252,297,5,4,2
252,424,6,4,4
252,419,7,4,4
252,89,8,4,4
252,265,9,4,0
252,315,10,4,0
252,165,11,4,0
252,142,12,4,2
252,592,13,4,2
252,214,14,4,4
252,314,15,4,4
252,359,16,4,4
252,552,17,4,2
252,550,18,4,0
252,54,19,4,4
252,578,20,4,3
253,427,1,2,2
253,409,2,2,4
253,487,3,2,2
253,45,4,2,0
253,251,5,2,1
253,87,6,2,2
253,72,7,2,2
253,32,8,2,2
253,43,9,2,3
253,499,10,2,4
253,392,11,2,2
253,37,12,2,2
253,491,13,2,1
253,147,14,2,2
253,332,15,2,2
253,379,16,2,4
253,333,17,2,3
253,431,18,2,1
253,134,19,2,4
253,375,20,2,0
254,30,1,0,0
254,565,2,0,0
254,235,3,0,0
254,261,4,0,1
254,109,5,0,4
254,303,6,0,3
254,219,7,0,4
254,206,8,0,1
254,379,9,0,4
254,588,10,0,3
254,413,11,0,3
254,140,12,0,0
254,115,13,0,0
254,315,14,0,0
254,435,15,0,0
254,316,16,0,1
254,415,17,0,0
254,45,18,0,0
254,5,19,0,0
254,324,20,0,4
255,300,1,2,0
255,537,2,2,2
255,342,3,2,2
255,517,4,2,2
255,87,5,2,2
255,434,6,2,4
255,297,7,2,2
255,472,8,2,2
255,14,9,2,4
255,485,10,2,0
255,192,11,2,2
255,397,12,2,2
255,177,13,2,2
255,387,14,2,2
255,367,15,2,2
255,60,16,2,0
255,257,17,2,2
255,569,18,2,4
255,138,19,2,3
255,581,20,2,1
256,420,1,1,0
256,216,2,1,1
256,157,3,1,2
256,65,4,1,0
256,354,5,1,4
256,521,6,1,1
256,501,7,1,1
256,444,8,1,4
256,320,9,1,0
256,553,10,1,3
256,596,11,1,1
256,242,12,1,2
256,241,13,1,1
256,456,14,1,1
256,579,15,1,4
256,556,16,1,1
256,16,17,1,1
256,340,18,1,0
256,166,19,1,1
256,46,20,1,1
257,168,1,3,3
257,254,2,3,4
257,587,3,3,2
257,93,4,3,3
257,77,5,3,2
257,488,6,3,3
257,34,7,3,4
257,243,8,3,3
257,368,9,3,3
257,68,10,3,3
257,38,11,3,3
257,453,12,3,3
257,229,13,3,4
257,278,14,3,3
257,183,15,3,3
257,473,16,3,3
257,442,17,3,2
257,554,18,3,4
257,133,19,3,3
257,329,20,3,4
258,353,1,1,3
258,306,2,1,1
258,563,3,1,3
258,596,4,1,1
258,481,5,1,1
258,14,6,1,4
258,178,7,1,3
258,346,8,1,1
258,226,9,1,1
258,372,10,1,2
258,396,11,1,1
258,230,12,1,0
258,143,13,1,3
258,46,14,1,1
258,106,15,1,1
258,107,16,1,2
258,362,17,1,2
258,363,18,1,3
258,150,19,1,0
258,221,20,1,1
259,390,1,0,0
259,150,2,0,0
259,440,3,0,0
259,445,4,0,0
259,431,5,0,1
259,325,6,0,0
259,529,7,0,4
259,175,8,0,0
259,465,9,0,0
259,270,10,0,0
259,45,11,0,0
259,261,12,0,1
259,317,13,0,2
259,50,14,0,0
259,415,15,0,0
259,21,16,0,1
259,223,17,0,3
259,314,18,0,4
259,145,19,0,0
259,449,20,0,4
260,173,1,4,3
260,414,2,4,4
260,243,3,4,3
260,143,4,4,3
260,129,5,4,4
260,271,6,4,1
260,29,7,4,4
260,134,8,4,4
260,196,9,4,1
260,542,10,4,2
260,21,11,4,1
260,114,12,4,4
260,439,13,4,4
260,34,14,4,4
260,74,15,4,4
260,521,16,4,1
260,10,17,4,0
260,466,18,4,1
260,364,19,4,4
260,28,20,4,3
261,510,1,3,0
261,509,2,3,4
261,477,3,3,2
261,5,4,3,0
261,28,5,3,3
261,298,6,3,3
261,273,7,3,3
261,268,8,3,3
261,308,9,3,3
261,578,10,3,3
261,283,11,3,3
261,427,12,3,2
261,134,13,3,4
261,358,14,3,3
261,426,15,3,1
261,111,16,3,1
261,546,17,3,1
261,128,18,3,3
261,103,19,3,3
261,232,20,3,2
262,99,1,2,4
262,105,2,2,0
262,472,3,2,2
262,393,4,2,3
262,122,5,2,2
262,497,6,2,2
262,215,7,2,0
262,34,8,2,4
262,27,9,2,2
262,300,10,2,0
262,555,11,2,0
262,214,12,2,4
262,0,13,2,0
262,149,14,2,4
262,517,15,2,2
262,36,16,2,1
262,492,17,2,2
262,92,18,2,2
262,253,19,2,3
262,554,20,2,4
263,515,1,0,0
263,135,2,0,0
263,551,3,0,1
263,359,4,0,4
263,415,5,0,0
263,533,6,0,3
263,495,7,0,0
263,537,8,0,2
263,426,9,0,1
263,476,10,0,1
263,300,11,0,0
263,471,12,0,1
263,425,13,0,0
263,64,14,0,4
263,380,15,0,0
263,120,16,0,0
263,190,17,0,0
263,327,18,0,2
263,325,19,0,0
263,392,20,0,2
264,185,1,0,0
264,170,2,0,0
264,20,3,0,0
264,121,4,0,1
264,299,5,0,4
264,45,6,0,0
264,525,7,0,0
264,305,8,0,0
264,475,9,0,0
264,136,10,0,1
264,460,11,0,0
264,174,12,0,4
264,470,13,0,0
264,422,14,0,2
264,540,15,0,0
264,407,16,0,2
264,343,17,0,3
264,162,18,0,2
264,397,19,0,2
264,490,20,0,0
265,9,1,4,4
265,276,2,4,1
265,203,3,4,3
265,64,4,4,4
265,270,5,4,0
265,6,6,4,1
265,373,7,4,3
265,86,8,4,1
265,504,9,4,4
265,434,10,4,4
265,57,11,4,2
265,385,12,4,0
265,67,13,4,2
265,319,14,4,4
265,426,15,4,1
265,109,16,4,4
265,202,17,4,2
265,591,18,4,1
265,586,19,4,1
265,224,20,4,4
266,98,1,2,3
266,287,2,2,2
266,83,3,2,3
266,207,4,2,2
266,175,5,2,0
266,267,6,2,2
266,192,7,2,2
266,432,8,2,2
266,185,9,2,0
266,22,10,2,2
266,587,11,2,2
266,237,12,2,2
266,93,13,2,3
266,122,14,2,2
266,427,15,2,2
266,212,16,2,2
266,182,17,2,2
266,223,18,2,3
266,107,19,2,2
266,222,20,2,2
267,79,1,4,4
267,98,2,4,3
267,199,3,4,4
267,129,4,4,4
267,599,5,4,4
267,451,6,4,1
267,529,7,4,4
267,565,8,4,0
267,394,9,4,4
267,555,10,4,0
267,390,11,4,0
267,314,12,4,4
267,67,13,4,2
267,346,14,4,1
267,539,15,4,4
267,374,16,4,4
267,9,17,4,4
267,322,18,4,2
267,435,19,4,0
267,299,20,4,4
268,102,1,2,2
268,42,2,2,2
268,237,3,2,2
268,487,4,2,2
268,530,5,2,0
268,187,6,2,2
268,543,7,2,3
268,232,8,2,2
268,554,9,2,4
268,480,10,2,0
268,132,11,2,2
268,314,12,2,4
268,342,13,2,2
268,576,14,2,1
268,333,15,2,3
268,582,16,2,2
268,442,17,2,2
268,447,18,2,2
268,62,19,2,2
268,290,20,2,0
269,223,1,2,3
269,139,2,2,4
269,562,3,2,2
269,582,4,2,2
269,216,5,2,1
269,517,6,2,2
269,171,7,2,1
269,567,8,2,2
269,462,9,2,2
269,396,10,2,1
269,177,11,2,2
